date,article,daily_units,daily_revenue
2021-06-06,NANTAIS,3,7.5
2021-06-06,NOIX JAPONAISE,1,2.0
2021-06-06,PAIN,5,5.75
2021-06-06,PAIN AU CHOCOLAT,93,111.6
2021-06-06,PAIN AUX RAISINS,9,12.6
2021-06-06,PAIN BANETTE,6,8.399999999999999
2021-06-06,PAIN CHOCO AMANDES,4,6.0
2021-06-06,PARIS BREST,6,12.0
2021-06-06,QUIM BREAD,4,4.0
2021-06-06,SACHET DE CROUTON,1,1.6
2021-06-06,SAND JB EMMENTAL,5,17.5
2021-06-06,SANDWICH COMPLET,1,4.5
2021-06-06,SAVARIN,5,10.0
2021-06-06,SEIGLE,2,3.6
2021-06-06,SPECIAL BREAD,14,33.6
2021-06-06,SPECIAL BREAD KG,1,4.8
2021-06-06,SUCETTE,6,1.7999999999999998
2021-06-06,TARTE FRAISE 4PER,2,24.0
2021-06-06,TARTE FRAISE 6P,1,18.0
2021-06-06,TARTE FRUITS 4P,1,9.0
2021-06-06,TARTELETTE,21,42.0
2021-06-06,TARTELETTE FRAISE,5,15.0
2021-06-06,TRADITIONAL BAGUETTE,329,394.79999999999995
2021-06-06,TROPEZIENNE,6,12.0
2021-06-06,VIK BREAD,10,25.0
2021-06-07,BAGUETTE,28,25.2
2021-06-07,BANETTE,30,31.500000000000004
2021-06-07,BANETTINE,5,3.0
2021-06-07,BOISSON 33CL,3,4.5
2021-06-07,BOULE 200G,5,5.5
2021-06-07,BOULE 400G,8,12.0
2021-06-07,BRIOCHE,3,15.0
2021-06-07,CAFE OU EAU,2,2.0
2021-06-07,CAMPAGNE,4,7.2
2021-06-07,CEREAL BAGUETTE,17,21.25
2021-06-07,CHAUSSON AUX POMMES,2,2.8
2021-06-07,COMPLET,7,10.5
2021-06-07,COOKIE,5,5.0
2021-06-07,COUPE,29,4.35
2021-06-07,CROISSANT,23,25.3
2021-06-07,CROISSANT AMANDES,9,12.6
2021-06-07,DIVERS BOULANGERIE,1,4.0
2021-06-07,DIVERS CONFISERIE,1,3.0
2021-06-07,DIVERS PATISSERIE,5,22.5
2021-06-07,FICELLE,7,4.2
2021-06-07,FINANCIER X5,1,3.0
2021-06-07,FORMULE SANDWICH,25,162.5
2021-06-07,GD KOUIGN AMANN,1,7.5
2021-06-07,KOUIGN AMANN,3,6.300000000000001
2021-06-07,MILLES FEUILLES,2,4.0
2021-06-07,MOISSON,5,10.0
2021-06-07,NANTAIS,6,15.0
2021-06-07,PAIN,3,3.4499999999999997
2021-06-07,PAIN AU CHOCOLAT,16,19.2
2021-06-07,PAIN AUX RAISINS,6,8.399999999999999
2021-06-07,PAIN BANETTE,6,8.399999999999999
2021-06-07,PAIN CHOCO AMANDES,6,9.0
2021-06-07,QUIM BREAD,6,6.0
2021-06-07,SACHET VIENNOISERIE,1,4.0
2021-06-07,SAND JB EMMENTAL,3,10.5
2021-06-07,SANDWICH COMPLET,4,18.0
2021-06-07,SEIGLE,3,5.4
2021-06-07,SPECIAL BREAD,5,12.0
2021-06-07,SPECIAL BREAD KG,1,4.8
2021-06-07,TARTE FRUITS 4P,1,9.0
2021-06-07,TARTELETTE,1,2.0
2021-06-07,TRADITIONAL BAGUETTE,116,139.2
2021-06-08,BAGUETTE,29,26.1
2021-06-08,BANETTE,30,31.5
2021-06-08,BANETTINE,6,3.5999999999999996
2021-06-08,BOISSON 33CL,6,9.0
2021-06-08,BOULE 200G,5,5.5
2021-06-08,BOULE 400G,5,7.5
2021-06-08,BOULE POLKA,2,3.2
2021-06-08,BRIOCHE,2,10.0
2021-06-08,CAFE OU EAU,9,9.0
2021-06-08,CAMPAGNE,3,5.4
2021-06-08,CEREAL BAGUETTE,8,10.0
2021-06-08,CHAUSSON AUX POMMES,2,2.8
2021-06-08,COMPLET,4,6.0
2021-06-08,COOKIE,9,9.0
2021-06-08,COUPE,24,3.5999999999999996
2021-06-08,CROISSANT,38,41.800000000000004
2021-06-08,CROISSANT AMANDES,6,8.399999999999999
2021-06-08,DIVERS BOISSONS,1,2.0
2021-06-08,DIVERS BOULANGERIE,1,1.0
2021-06-08,DIVERS CONFISERIE,1,3.0
2021-06-08,ECLAIR,7,14.0
2021-06-08,FICELLE,2,1.2
2021-06-08,FINANCIER X5,2,6.0
2021-06-08,FLAN,3,6.0
2021-06-08,FONDANT CHOCOLAT,3,7.5
2021-06-08,FORMULE SANDWICH,24,156.0
2021-06-08,GD KOUIGN AMANN,2,15.0
2021-06-08,GRAND FAR BRETON,1,7.0
2021-06-08,KOUIGN AMANN,4,8.4
2021-06-08,MILLES FEUILLES,3,6.0
2021-06-08,MOISSON,6,12.0
2021-06-08,NANTAIS,2,5.0
2021-06-08,PAIN,4,4.6
2021-06-08,PAIN AU CHOCOLAT,30,36.0
2021-06-08,PAIN AUX RAISINS,6,8.399999999999999
2021-06-08,PAIN BANETTE,5,7.0
2021-06-08,PAIN CHOCO AMANDES,6,9.0
2021-06-08,PAIN S/SEL,1,1.5
2021-06-08,PARIS BREST,1,2.0
2021-06-08,QUIM BREAD,2,2.0
2021-06-08,SAND JB EMMENTAL,3,10.5
2021-06-08,SANDWICH COMPLET,11,49.5
2021-06-08,SEIGLE,2,3.6
2021-06-08,SPECIAL BREAD,8,19.2
2021-06-08,SPECIAL BREAD KG,1,4.8
2021-06-08,SUCETTE,4,1.2
2021-06-08,TARTELETTE,7,14.0
2021-06-08,TRADITIONAL BAGUETTE,115,138.0
2021-06-08,TRIANGLES,3,7.5
2021-06-09,BAGUETTE,24,21.6
2021-06-09,BANETTE,17,17.85
2021-06-09,BANETTINE,6,3.5999999999999996
2021-06-09,BOISSON 33CL,7,10.5
2021-06-09,BOULE 200G,4,4.4
2021-06-09,BOULE 400G,8,12.0
2021-06-09,BRIOCHE,1,5.0
2021-06-09,CAMPAGNE,1,1.8
2021-06-09,CEREAL BAGUETTE,15,18.75
2021-06-09,CHAUSSON AUX POMMES,3,4.199999999999999
2021-06-09,COMPLET,6,9.0
2021-06-09,COOKIE,1,1.0
2021-06-09,COUPE,24,3.6
2021-06-09,CROISSANT,30,33.0
2021-06-09,CROISSANT AMANDES,4,5.6
2021-06-09,DEMI BAGUETTE,2,0.9
2021-06-09,DIVERS CONFISERIE,1,3.0
2021-06-09,ECLAIR,5,10.0
2021-06-09,FICELLE,4,2.4
2021-06-09,FINANCIER X5,3,9.0
2021-06-09,FLAN,4,8.0
2021-06-09,FLAN ABRICOT,6,12.6
2021-06-09,FONDANT CHOCOLAT,1,2.5
2021-06-09,FORMULE SANDWICH,14,91.0
2021-06-09,GD KOUIGN AMANN,2,15.0
2021-06-09,KOUIGN AMANN,5,10.5
2021-06-09,MILLES FEUILLES,3,6.0
2021-06-09,MOISSON,7,14.0
2021-06-09,NANTAIS,3,7.5
2021-06-09,PAIN,4,4.6
2021-06-09,PAIN AU CHOCOLAT,34,40.8
2021-06-09,PAIN AUX RAISINS,5,7.0
2021-06-09,PAIN BANETTE,4,5.6
2021-06-09,PAIN CHOCO AMANDES,3,4.5
2021-06-09,PAIN S/SEL,1,1.5
2021-06-09,PARIS BREST,1,2.0
2021-06-09,QUIM BREAD,4,4.0
2021-06-09,SACHET VIENNOISERIE,1,4.0
2021-06-09,SAND JB EMMENTAL,6,21.0
2021-06-09,SANDWICH COMPLET,9,40.5
2021-06-09,SEIGLE,2,3.6
2021-06-09,SPECIAL BREAD,7,16.8
2021-06-09,SUCETTE,2,0.6
2021-06-09,TARTELETTE,3,6.0
2021-06-09,TRADITIONAL BAGUETTE,104,124.8
2021-06-09,TRIANGLES,1,2.5
2021-06-10,BAGUETTE,29,26.1
2021-06-10,BANETTE,34,35.7
2021-06-10,BOISSON 33CL,2,3.0
2021-06-10,BOULE 200G,9,9.9
2021-06-10,BOULE 400G,2,3.0
2021-06-10,BRIOCHE,1,5.0
2021-06-10,CAFE OU EAU,3,3.0
2021-06-10,CAMPAGNE,7,12.6
2021-06-10,CEREAL BAGUETTE,10,12.5
2021-06-10,CHAUSSON AUX POMMES,1,1.4
2021-06-10,COMPLET,6,9.0
2021-06-10,COOKIE,7,7.0
2021-06-10,COUPE,32,4.8
2021-06-10,CROISSANT,23,25.3
2021-06-10,CROISSANT AMANDES,1,1.4
2021-06-10,DEMI BAGUETTE,2,0.9
2021-06-10,ECLAIR,3,6.0
2021-06-10,FICELLE,9,5.3999999999999995
2021-06-10,FINANCIER X5,1,3.0
2021-06-10,FONDANT CHOCOLAT,1,2.5
2021-06-10,FORMULE SANDWICH,16,104.0
2021-06-10,GRAND FAR BRETON,1,7.0
2021-06-10,KOUIGN AMANN,1,2.1
2021-06-10,MILLES FEUILLES,1,2.0
2021-06-10,MOISSON,4,8.0
2021-06-10,NANTAIS,5,12.5
2021-06-10,PAIN,4,4.6
2021-06-10,PAIN AU CHOCOLAT,36,43.199999999999996
2021-06-10,PAIN AUX RAISINS,1,1.4
2021-06-10,PAIN BANETTE,4,5.6
2021-06-10,PAIN CHOCO AMANDES,1,1.5
2021-06-10,PAIN S/SEL,1,1.5
2021-06-10,PARIS BREST,2,4.0
2021-06-10,QUIM BREAD,1,1.0
2021-06-10,SACHET VIENNOISERIE,2,8.0
2021-06-10,SAND JB EMMENTAL,2,7.0
2021-06-10,SANDWICH COMPLET,10,45.0
2021-06-10,SEIGLE,3,5.4
2021-06-10,SPECIAL BREAD,7,16.8
2021-06-10,SPECIAL BREAD KG,1,4.8
2021-06-10,TARTELETTE,4,8.0
2021-06-10,TRADITIONAL BAGUETTE,111,133.2
2021-06-11,BAGUETTE,22,19.8
2021-06-11,BANETTE,36,37.800000000000004
2021-06-11,BANETTINE,3,1.7999999999999998
2021-06-11,BOISSON 33CL,9,13.5
2021-06-11,BOULE 200G,6,6.6000000000000005
2021-06-11,BOULE 400G,6,9.0
2021-06-11,BRIOCHE,1,5.0
2021-06-11,CAFE OU EAU,3,3.0
2021-06-11,CAMPAGNE,2,3.6
2021-06-11,CEREAL BAGUETTE,11,13.75
2021-06-11,COMPLET,5,7.5
2021-06-11,COOKIE,3,3.0
2021-06-11,COUPE,30,4.5
2021-06-11,CROISSANT,40,44.0
2021-06-11,CROISSANT AMANDES,2,2.8
2021-06-11,DEMI BAGUETTE,1,0.45
2021-06-11,DIVERS BOULANGERIE,1,1.0
2021-06-11,DIVERS CONFISERIE,1,3.0
2021-06-11,DIVERS SANDWICHS,5,15.0
2021-06-11,ECLAIR,7,14.0
2021-06-11,FICELLE,7,4.199999999999999
2021-06-11,FINANCIER X5,2,6.0
2021-06-11,FLAN,5,10.0
2021-06-11,FLAN ABRICOT,2,4.2
2021-06-11,FORMULE SANDWICH,18,117.0
2021-06-11,GRAND FAR BRETON,1,7.0
2021-06-11,GRANDE SUCETTE,1,0.6
2021-06-11,MILLES FEUILLES,3,6.0
2021-06-11,MOISSON,5,10.0
2021-06-11,PAIN,3,3.4499999999999997
2021-06-11,PAIN AU CHOCOLAT,32,38.4
2021-06-11,PAIN AUX RAISINS,4,5.6
2021-06-11,PAIN BANETTE,5,7.0
2021-06-11,PAIN CHOCO AMANDES,4,6.0
2021-06-11,PAIN S/SEL,1,1.5
2021-06-11,PARIS BREST,1,2.0
2021-06-11,QUIM BREAD,4,4.0
2021-06-11,SACHET DE CROUTON,1,1.6
2021-06-11,SAND JB EMMENTAL,8,28.0
2021-06-11,SANDWICH COMPLET,14,63.0
2021-06-11,SAVARIN,3,6.0
2021-06-11,SEIGLE,2,3.6
2021-06-11,SPECIAL BREAD,8,19.2
2021-06-11,SPECIAL BREAD KG,1,4.8
2021-06-11,TARTE FRAISE 4PER,4,48.0
2021-06-11,TARTELETTE,7,14.0
2021-06-11,TARTELETTE FRAISE,6,18.0
2021-06-11,TRADITIONAL BAGUETTE,108,129.6
2021-06-11,VIK BREAD,8,20.0
2021-06-12,BAGUETTE,40,36.0
2021-06-12,BANETTE,32,33.6
2021-06-12,BANETTINE,3,1.7999999999999998
2021-06-12,BOISSON 33CL,4,6.0
2021-06-12,BOULE 200G,7,7.700000000000001
2021-06-12,BOULE 400G,7,10.5
2021-06-12,BRIOCHE,3,15.0
2021-06-12,CAFE OU EAU,203,203.0
2021-06-12,CAMPAGNE,8,14.4
2021-06-12,CEREAL BAGUETTE,14,17.5
2021-06-12,CHAUSSON AUX POMMES,4,5.6
2021-06-12,COMPLET,7,10.5
2021-06-12,COOKIE,2,2.0
2021-06-12,COUPE,43,6.45
2021-06-12,CROISSANT,62,68.2
2021-06-12,CROISSANT AMANDES,1,1.4
2021-06-12,DEMI BAGUETTE,1,0.45
2021-06-12,DIVERS BOISSONS,1,2.0
2021-06-12,DIVERS CONFISERIE,2,6.0
2021-06-12,ECLAIR,3,6.0
2021-06-12,FICELLE,8,4.8
2021-06-12,FINANCIER X5,7,21.0
2021-06-12,FLAN,2,4.0
2021-06-12,FLAN ABRICOT,1,2.1
2021-06-12,FONDANT CHOCOLAT,1,2.5
2021-06-12,FORMULE SANDWICH,8,52.0
2021-06-12,FRAISIER,2,6.0
2021-06-12,GD KOUIGN AMANN,2,15.0
2021-06-12,GRAND FAR BRETON,1,7.0
2021-06-12,KOUIGN AMANN,6,12.6
2021-06-12,MILLES FEUILLES,2,4.0
2021-06-12,MOISSON,5,10.0
2021-06-12,NANTAIS,1,2.5
2021-06-12,PAIN,6,6.9
2021-06-12,PAIN AU CHOCOLAT,67,80.39999999999999
2021-06-12,PAIN AUX RAISINS,10,14.0
2021-06-12,PAIN BANETTE,3,4.199999999999999
2021-06-12,PAIN CHOCO AMANDES,5,7.5
2021-06-12,PAIN S/SEL,1,1.5
2021-06-12,PARIS BREST,1,2.0
2021-06-12,SACHET DE CROUTON,5,8.0
2021-06-12,SAND JB EMMENTAL,1,3.5
2021-06-12,SANDWICH COMPLET,3,13.5
2021-06-12,SPECIAL BREAD,9,21.599999999999998
2021-06-12,SPECIAL BREAD KG,1,4.8
2021-06-12,TARTE FRAISE 4PER,4,48.0
2021-06-12,TARTE FRUITS 6P,1,12.0
2021-06-12,TARTELETTE,1,2.0
2021-06-12,TARTELETTE FRAISE,1,3.0
2021-06-12,TRADITIONAL BAGUETTE,223,267.59999999999997
2021-06-12,TROPEZIENNE,2,4.0
2021-06-12,VIK BREAD,6,15.0
2021-06-13,BAGUETTE,54,48.6
2021-06-13,BAGUETTE APERO,1,4.5
2021-06-13,BAGUETTE GRAINE,15,19.5
2021-06-13,BANETTE,48,50.400000000000006
2021-06-13,BANETTINE,5,3.0
2021-06-13,BOISSON 33CL,2,3.0
2021-06-13,BOULE 200G,7,7.700000000000001
2021-06-13,BOULE 400G,15,22.5
2021-06-13,BRIOCHE,5,25.0
2021-06-13,CAFE OU EAU,2,2.0
2021-06-13,CAMPAGNE,10,18.0
2021-06-13,CEREAL BAGUETTE,24,30.0
2021-06-13,CHAUSSON AUX POMMES,2,2.8
2021-06-13,CHOU CHANTILLY,4,8.0
2021-06-13,COMPLET,10,15.0
2021-06-13,COOKIE,11,11.0
2021-06-13,COUPE,68,10.2
2021-06-13,CROISSANT,110,121.0
2021-06-13,CROISSANT AMANDES,4,5.6
2021-06-13,DEMI BAGUETTE,2,0.9
2021-06-13,DEMI PAIN,1,0.6
2021-06-13,DIVERS CONFISERIE,1,3.0
2021-06-13,DIVERS VIENNOISERIE,1,11.0
2021-06-13,ECLAIR,7,14.0
2021-06-13,FICELLE,12,7.2
2021-06-13,FINANCIER X5,3,9.0
2021-06-13,FLAN,3,6.0
2021-06-13,FLAN ABRICOT,4,8.4
2021-06-13,FONDANT CHOCOLAT,6,15.0
2021-06-13,FRAISIER,7,21.0
2021-06-13,GACHE,1,5.0
2021-06-13,GD KOUIGN AMANN,3,22.5
2021-06-13,GRAND FAR BRETON,4,28.0
2021-06-13,GRANDE SUCETTE,4,2.4
2021-06-13,KOUIGN AMANN,1,2.1
2021-06-13,MILLES FEUILLES,3,6.0
2021-06-13,MOISSON,8,16.0
2021-06-13,NANTAIS,3,7.5
2021-06-13,NOIX JAPONAISE,2,4.0
2021-06-13,PAIN,5,5.75
2021-06-13,PAIN AU CHOCOLAT,112,134.4
2021-06-13,PAIN AUX RAISINS,8,11.2
2021-06-13,PAIN BANETTE,5,7.0
2021-06-13,PARIS BREST,4,8.0
2021-06-13,QUIM BREAD,5,5.0
2021-06-13,ROYAL 6P,1,18.0
2021-06-13,SAND JB EMMENTAL,1,3.5
2021-06-13,SAVARIN,8,16.0
2021-06-13,SEIGLE,4,7.2
2021-06-13,SPECIAL BREAD,15,36.0
2021-06-13,SPECIAL BREAD KG,2,9.6
2021-06-13,SUCETTE,1,0.3
2021-06-13,TARTE FRAISE 4PER,3,36.0
2021-06-13,TARTE FRAISE 6P,1,18.0
2021-06-13,TARTE FRUITS 4P,2,18.0
2021-06-13,TARTE FRUITS 6P,1,12.0
2021-06-13,TARTELETTE,18,36.0
2021-06-13,TARTELETTE FRAISE,3,9.0
2021-06-13,TRADITIONAL BAGUETTE,379,454.79999999999995
2021-06-13,TRIANGLES,2,5.0
2021-06-13,TROPEZIENNE,2,4.0
2021-06-13,VIK BREAD,8,20.0
2021-06-14,BAGUETTE,39,35.1
2021-06-14,BANETTE,33,34.65
2021-06-14,BANETTINE,8,4.8
2021-06-14,BOISSON 33CL,4,6.0
2021-06-14,BOULE 200G,8,8.8
2021-06-14,BOULE 400G,8,12.0
2021-06-14,BOULE POLKA,1,1.6
2021-06-14,CAFE OU EAU,3,3.0
2021-06-14,CAMPAGNE,8,14.4
2021-06-14,CEREAL BAGUETTE,20,25.0
2021-06-14,CHAUSSON AUX POMMES,1,1.4
2021-06-14,COMPLET,6,9.0
2021-06-14,COOKIE,2,2.0
2021-06-14,COUPE,39,5.85
2021-06-14,CROISSANT,27,29.700000000000003
2021-06-14,CROISSANT AMANDES,6,8.399999999999999
2021-06-14,DEMI BAGUETTE,1,0.45
2021-06-14,DIVERS BOISSONS,2,4.0
2021-06-14,DIVERS BOULANGERIE,2,7.0
2021-06-14,FICELLE,10,6.0
2021-06-14,FINANCIER X5,3,9.0
2021-06-14,FONDANT CHOCOLAT,4,10.0
2021-06-14,FORMULE SANDWICH,21,136.5
2021-06-14,GRANDE SUCETTE,2,1.2
2021-06-14,KOUIGN AMANN,2,4.2
2021-06-14,MOISSON,5,10.0
2021-06-14,NANTAIS,4,10.0
2021-06-14,PAIN,5,5.75
2021-06-14,PAIN AU CHOCOLAT,28,33.6
2021-06-14,PAIN AUX RAISINS,5,7.0
2021-06-14,PAIN BANETTE,6,8.399999999999999
2021-06-14,PAIN S/SEL,1,1.5
2021-06-14,QUIM BREAD,3,3.0
2021-06-14,SAND JB EMMENTAL,8,28.0
2021-06-14,SANDWICH COMPLET,5,22.5
2021-06-14,SEIGLE,1,1.8
2021-06-14,SPECIAL BREAD,9,21.599999999999998
2021-06-14,SPECIAL BREAD KG,1,4.8
2021-06-14,TRADITIONAL BAGUETTE,135,162.0
2021-06-14,TRIANGLES,4,10.0
2021-06-15,BAGUETTE,19,17.1
2021-06-15,BANETTE,34,35.7
2021-06-15,BANETTINE,5,3.0
2021-06-15,BOISSON 33CL,10,15.0
2021-06-15,BOULE 200G,5,5.5
2021-06-15,BOULE 400G,5,7.5
2021-06-15,BRIOCHE,3,15.0
2021-06-15,CAFE OU EAU,8,8.0
2021-06-15,CAMPAGNE,5,9.0
2021-06-15,CEREAL BAGUETTE,14,17.5
2021-06-15,CHAUSSON AUX POMMES,6,8.399999999999999
2021-06-15,COMPLET,8,12.0
2021-06-15,COOKIE,11,11.0
2021-06-15,COUPE,31,4.6499999999999995
2021-06-15,CROISSANT,32,35.2
2021-06-15,CROISSANT AMANDES,4,5.6
2021-06-15,DEMI BAGUETTE,3,1.35
2021-06-15,DIVERS BOISSONS,1,4.0
2021-06-15,ECLAIR,2,4.0
2021-06-15,FICELLE,8,4.8
2021-06-15,FINANCIER X5,4,12.0
2021-06-15,FLAN ABRICOT,5,10.5
2021-06-15,FONDANT CHOCOLAT,3,7.5
2021-06-15,FORMULE SANDWICH,17,110.5
2021-06-15,GRAND FAR BRETON,3,21.0
2021-06-15,KOUIGN AMANN,3,6.300000000000001
2021-06-15,MILLES FEUILLES,2,4.0
2021-06-15,MOISSON,5,10.0
2021-06-15,NANTAIS,4,10.0
2021-06-15,PAIN,6,6.8999999999999995
2021-06-15,PAIN AU CHOCOLAT,32,38.4
2021-06-15,PAIN AUX RAISINS,5,7.0
2021-06-15,PAIN S/SEL,1,1.5
2021-06-15,PARIS BREST,1,2.0
2021-06-15,SACHET VIENNOISERIE,1,4.0
2021-06-15,SAND JB EMMENTAL,7,24.5
2021-06-15,SANDWICH COMPLET,13,58.5
2021-06-15,SEIGLE,2,3.6
2021-06-15,SPECIAL BREAD,8,19.2
2021-06-15,SPECIAL BREAD KG,1,4.8
2021-06-15,TARTELETTE,1,2.0
2021-06-15,TRADITIONAL BAGUETTE,112,134.4
2021-06-15,TRIANGLES,3,7.5
2021-06-16,BAGUETTE,22,19.8
2021-06-16,BANETTE,30,31.5
2021-06-16,BANETTINE,3,1.7999999999999998
2021-06-16,BOISSON 33CL,5,7.5
2021-06-16,BOULE 200G,5,5.5
2021-06-16,BOULE 400G,6,9.0
2021-06-16,BRIOCHE,2,10.0
2021-06-16,CAFE OU EAU,2,2.0
2021-06-16,CAMPAGNE,7,12.6
2021-06-16,CEREAL BAGUETTE,7,8.75
2021-06-16,CHAUSSON AUX POMMES,4,5.6
2021-06-16,COMPLET,4,6.0
2021-06-16,COOKIE,10,10.0
2021-06-16,COUPE,28,4.2
2021-06-16,CROISSANT,38,41.800000000000004
2021-06-16,CROISSANT AMANDES,6,8.399999999999999
2021-06-16,DEMI BAGUETTE,3,1.35
2021-06-16,DIVERS BOULANGERIE,1,1.0
2021-06-16,DIVERS CONFISERIE,1,3.0
2021-06-16,ECLAIR,3,6.0
2021-06-16,FICELLE,8,4.8
2021-06-16,FLAN,6,12.0
2021-06-16,FLAN ABRICOT,1,2.1
2021-06-16,FONDANT CHOCOLAT,1,2.5
2021-06-16,FORMULE SANDWICH,17,110.5
2021-06-16,GRAND FAR BRETON,3,21.0
2021-06-16,MILLES FEUILLES,2,4.0
2021-06-16,MOISSON,5,10.0
2021-06-16,PAIN,2,2.3
2021-06-16,PAIN AU CHOCOLAT,21,25.2
2021-06-16,PAIN AUX RAISINS,4,5.6
2021-06-16,PAIN BANETTE,5,7.0
2021-06-16,PAIN S/SEL,1,1.5
2021-06-16,PARIS BREST,1,2.0
2021-06-16,QUIM BREAD,6,6.0
2021-06-16,SACHET VIENNOISERIE,1,4.0
2021-06-16,SAND JB EMMENTAL,2,7.0
2021-06-16,SANDWICH COMPLET,8,36.0
2021-06-16,SEIGLE,2,3.6
2021-06-16,SPECIAL BREAD,6,14.399999999999999
2021-06-16,SPECIAL BREAD KG,1,4.8
2021-06-16,TARTELETTE,4,8.0
2021-06-16,TRADITIONAL BAGUETTE,137,164.4
2021-06-16,TRIANGLES,6,15.0
2021-06-17,BAGUETTE,28,25.2
2021-06-17,BANETTE,30,31.5
2021-06-17,BANETTINE,3,1.7999999999999998
2021-06-17,BOISSON 33CL,1,1.5
2021-06-17,BOULE 200G,6,6.6000000000000005
2021-06-17,BOULE 400G,8,12.0
2021-06-17,BOULE POLKA,1,1.6
2021-06-17,BRIOCHE,1,5.0
2021-06-17,CAFE OU EAU,3,3.0
2021-06-17,CAMPAGNE,3,5.4
2021-06-17,CEREAL BAGUETTE,12,15.0
2021-06-17,COMPLET,3,4.5
2021-06-17,COOKIE,6,6.0
2021-06-17,COUPE,25,3.75
2021-06-17,CROISSANT,17,18.700000000000003
2021-06-17,CROISSANT AMANDES,9,12.6
2021-06-17,DEMI BAGUETTE,3,1.35
2021-06-17,ECLAIR,4,8.0
2021-06-17,FICELLE,6,3.5999999999999996
2021-06-17,FINANCIER X5,1,3.0
2021-06-17,FONDANT CHOCOLAT,1,2.5
2021-06-17,FORMULE SANDWICH,13,84.5
2021-06-17,GRAND FAR BRETON,2,14.0
2021-06-17,KOUIGN AMANN,2,4.2
2021-06-17,MILLES FEUILLES,1,2.0
2021-06-17,MOISSON,5,10.0
2021-06-17,NANTAIS,8,20.0
2021-06-17,PAIN,5,5.75
2021-06-17,PAIN AU CHOCOLAT,23,27.599999999999998
2021-06-17,PAIN AUX RAISINS,3,4.199999999999999
2021-06-17,PAIN BANETTE,1,1.4
2021-06-17,PAIN S/SEL,1,1.5
2021-06-17,PARIS BREST,1,2.0
2021-06-17,QUIM BREAD,5,5.0
2021-06-17,SACHET DE CROUTON,1,1.6
2021-06-17,SAND JB EMMENTAL,1,3.5
2021-06-17,SANDWICH COMPLET,9,40.5
2021-06-17,SEIGLE,3,5.4
2021-06-17,SPECIAL BREAD,5,12.0
2021-06-17,SUCETTE,4,1.2
2021-06-17,TARTELETTE,2,4.0
2021-06-17,TRADITIONAL BAGUETTE,110,132.0
2021-06-17,TRIANGLES,2,5.0
2021-06-18,BAGUETTE,26,23.400000000000002
2021-06-18,BANETTE,33,34.650000000000006
2021-06-18,BANETTINE,7,4.199999999999999
2021-06-18,BOISSON 33CL,1,1.5
2021-06-18,BOULE 200G,8,8.8
2021-06-18,BOULE 400G,6,9.0
2021-06-18,CAMPAGNE,6,10.8
2021-06-18,CEREAL BAGUETTE,13,16.25
2021-06-18,CHAUSSON AUX POMMES,3,4.199999999999999
2021-06-18,COMPLET,7,10.5
2021-06-18,COOKIE,11,11.0
2021-06-18,COUPE,36,5.3999999999999995
2021-06-18,CROISSANT,27,29.700000000000003
2021-06-18,CROISSANT AMANDES,5,7.0
2021-06-18,DEMI BAGUETTE,1,0.45
2021-06-18,DIVERS BOULANGERIE,1,2.0
2021-06-18,DIVERS CONFISERIE,1,3.0
2021-06-18,FICELLE,8,4.8
2021-06-18,FINANCIER X5,3,9.0
2021-06-18,FLAN,3,6.0
2021-06-18,FLAN ABRICOT,2,4.2
2021-06-18,FONDANT CHOCOLAT,3,7.5
2021-06-18,FORMULE SANDWICH,15,97.5
2021-06-18,GRAND FAR BRETON,3,21.0
2021-06-18,KOUIGN AMANN,4,8.4
2021-06-18,MILLES FEUILLES,2,4.0
2021-06-18,MOISSON,2,4.0
2021-06-18,NANTAIS,2,5.0
2021-06-18,PAIN,5,5.75
2021-06-18,PAIN AU CHOCOLAT,20,24.0
2021-06-18,PAIN AUX RAISINS,5,7.0
2021-06-18,PAIN BANETTE,5,7.0
2021-06-18,PAIN S/SEL,1,1.5
2021-06-18,QUIM BREAD,2,2.0
2021-06-18,SAND JB EMMENTAL,4,14.0
2021-06-18,SANDWICH COMPLET,6,27.0
2021-06-18,SAVARIN,1,2.0
2021-06-18,SEIGLE,3,5.4
2021-06-18,SPECIAL BREAD,6,14.4
2021-06-18,SPECIAL BREAD KG,1,4.8
2021-06-18,SUCETTE,2,0.6
2021-06-18,TARTELETTE,9,18.0
2021-06-18,TARTELETTE FRAISE,3,9.0
2021-06-18,TRADITIONAL BAGUETTE,121,145.2
2021-06-18,VIK BREAD,8,20.0
2021-06-19,BAGUETTE,50,45.0
2021-06-19,BANETTE,42,44.1
2021-06-19,BANETTINE,2,1.2
2021-06-19,BOULE 200G,6,6.6000000000000005
2021-06-19,BOULE 400G,3,4.5
2021-06-19,BOULE POLKA,1,1.6
2021-06-19,BRIOCHE,3,15.0
2021-06-19,CAFE OU EAU,6,6.0
2021-06-19,CAMPAGNE,10,18.0
2021-06-19,CEREAL BAGUETTE,26,32.5
2021-06-19,CHAUSSON AUX POMMES,3,4.199999999999999
2021-06-19,CHOU CHANTILLY,2,4.0
2021-06-19,COMPLET,5,7.5
2021-06-19,COOKIE,2,2.0
2021-06-19,COUPE,51,7.65
2021-06-19,CROISSANT,46,50.6
2021-06-19,CROISSANT AMANDES,11,15.399999999999999
2021-06-19,DEMI BAGUETTE,1,0.45
